scene,i,j,pi_xyz,pj_xyz,unet_ij_db,unet_ji_db,unet_absdiff_db,unet_valid,sionna_ij_db,sionna_ji_db,sionna_absdiff_db,sionna_valid
random_000,24,27,"28.125,26.875,0.938","28.750,12.500,0.312",70.69263458251953,70.81692504882812,0.12429046630859375,1,68.29764556884766,67.95243835449219,0.34520721435546875,1
random_000,24,28,"28.125,26.875,0.938","5.000,32.500,2.188",75.36022186279297,85.05180358886719,9.691581726074219,1,73.75652313232422,73.21736907958984,0.539154052734375,1
random_000,24,29,"28.125,26.875,0.938","28.125,33.125,0.312",62.4201545715332,62.61009216308594,0.18993759155273438,1,60.945823669433594,62.04459762573242,1.0987739562988281,1
random_000,25,26,"28.750,32.500,0.938","7.500,31.875,0.312",73.72288513183594,81.85688781738281,8.134002685546875,1,70.64108276367188,69.45050811767578,1.1905746459960938,1
random_000,25,27,"28.750,32.500,0.938","28.750,12.500,0.312",72.5735092163086,74.36996459960938,1.7964553833007812,1,78.96139526367188,80.68148803710938,1.7200927734375,1
random_000,25,28,"28.750,32.500,0.938","5.000,32.500,2.188",74.7807846069336,83.27980041503906,8.499015808105469,1,72.7342529296875,72.06585693359375,0.66839599609375,1
random_000,25,29,"28.750,32.500,0.938","28.125,33.125,0.312",47.25809860229492,47.35543441772461,0.0973358154296875,1,47.461551666259766,47.458740234375,0.002811431884765625,1
random_000,26,27,"7.500,31.875,0.312","28.750,12.500,0.312",85.83648681640625,87.2823715209961,1.4458847045898438,1,79.89896392822266,82.2503662109375,2.3514022827148438,1
random_000,26,28,"7.500,31.875,0.312","5.000,32.500,2.188",56.50347900390625,56.65437316894531,0.1508941650390625,1,53.88850402832031,53.88224792480469,0.006256103515625,1
random_000,26,29,"7.500,31.875,0.312","28.125,33.125,0.312",81.20393371582031,73.10102081298828,8.102912902832031,1,73.31783294677734,72.66645812988281,0.6513748168945312,1
random_000,27,28,"28.750,12.500,0.312","5.000,32.500,2.188",87.20771026611328,86.36955261230469,0.8381576538085938,1,79.24747467041016,80.42759704589844,1.1801223754882812,1
random_000,27,29,"28.750,12.500,0.312","28.125,33.125,0.312",73.97123718261719,73.818115234375,0.1531219482421875,1,74.32324981689453,71.97191619873047,2.3513336181640625,1
random_000,28,29,"5.000,32.500,2.188","28.125,33.125,0.312",82.72154998779297,74.1547622680664,8.566787719726562,1,72.8082275390625,73.44036865234375,0.63214111328125,1
random_001,0,1,"19.375,26.875,0.312","4.375,23.750,0.312",74.24739074707031,82.39302062988281,8.1456298828125,1,71.40790557861328,70.75821685791016,0.649688720703125,1
random_001,0,2,"19.375,26.875,0.312","2.500,13.125,1.562",85.287353515625,82.56029510498047,2.7270584106445312,1,77.279052734375,78.47010803222656,1.1910552978515625,1
random_001,0,3,"19.375,26.875,0.312","1.875,13.750,0.938",85.5614242553711,82.18411254882812,3.3773117065429688,1,77.40812683105469,77.21752166748047,0.19060516357421875,1
random_001,0,4,"19.375,26.875,0.312","31.250,31.250,0.312",67.5865478515625,68.02493286132812,0.438385009765625,1,67.94060516357422,67.87118530273438,0.06941986083984375,1
random_001,0,5,"19.375,26.875,0.312","19.375,35.625,1.562",65.13658905029297,64.53302764892578,0.6035614013671875,1,65.15226745605469,65.52738189697266,0.37511444091796875,1
random_001,0,6,"19.375,26.875,0.312","32.500,5.625,0.312",86.39086151123047,76.24324035644531,10.147621154785156,1,76.65917205810547,78.5651626586914,1.9059906005859375,1
random_001,0,7,"19.375,26.875,0.312","1.875,8.750,0.312",86.83773803710938,83.3551025390625,3.482635498046875,1,82.1894760131836,80.45115661621094,1.7383193969726562,1
random_001,0,8,"19.375,26.875,0.312","18.125,35.625,1.562",65.52806091308594,64.70325469970703,0.8248062133789062,1,65.15168762207031,65.3638916015625,0.2122039794921875,1
random_001,0,9,"19.375,26.875,0.312","26.875,16.250,0.938",68.63324737548828,68.0587158203125,0.5745315551757812,1,65.91118621826172,66.2841567993164,0.3729705810546875,1
random_001,0,10,"19.375,26.875,0.312","32.500,8.125,0.938",84.5203628540039,75.83618927001953,8.684173583984375,1,73.68305206298828,73.64376068115234,0.0392913818359375,1
random_001,0,11,"19.375,26.875,0.312","1.875,10.625,2.188",86.49556732177734,83.25648498535156,3.2390823364257812,1,79.63357543945312,80.11412048339844,0.4805450439453125,1
random_001,0,12,"19.375,26.875,0.312","19.375,13.750,0.312",68.03730773925781,69.51568603515625,1.4783782958984375,1,70.74095153808594,71.79627227783203,1.0553207397460938,1
random_001,0,13,"19.375,26.875,0.312","12.500,18.750,0.938",71.18439483642578,71.5506820678711,0.3662872314453125,1,69.48503112792969,70.44939422607422,0.9643630981445312,1
random_001,0,14,"19.375,26.875,0.312","5.000,6.250,1.562",88.87796783447266,84.90605163574219,3.9719161987304688,1,81.55487060546875,81.48530578613281,0.0695648193359375,1
random_001,0,15,"19.375,26.875,0.312","27.500,1.875,0.938",84.3191909790039,80.47956085205078,3.839630126953125,1,72.85960388183594,71.84516143798828,1.0144424438476562,1
random_001,0,16,"19.375,26.875,0.312","14.375,24.375,0.938",64.15287780761719,64.36027526855469,0.2073974609375,1,63.287620544433594,62.86532974243164,0.4222908020019531,1
random_001,0,17,"19.375,26.875,0.312","37.500,33.750,1.562",71.60911560058594,71.40105438232422,0.20806121826171875,1,71.76417541503906,71.8441390991211,0.07996368408203125,1
random_001,0,18,"19.375,26.875,0.312","5.000,1.875,0.938",89.46662139892578,85.0602035522461,4.4064178466796875,1,84.44622802734375,81.92645263671875,2.519775390625,1
random_001,0,19,"19.375,26.875,0.312","36.250,27.500,2.188",70.42276000976562,70.34935760498047,0.07340240478515625,1,69.7933349609375,70.14149475097656,0.3481597900390625,1
random_001,0,20,"19.375,26.875,0.312","33.750,23.125,1.562",69.19126892089844,69.36417388916016,0.17290496826171875,1,68.92251586914062,68.92204284667969,0.0004730224609375,1
random_001,0,21,"19.375,26.875,0.312","36.875,18.125,2.188",71.59949493408203,71.13770294189453,0.4617919921875,1,73.2554702758789,72.03134155273438,1.2241287231445312,1
random_001,0,22,"19.375,26.875,0.312","38.125,8.125,0.312",77.56707000732422,76.4955825805664,1.0714874267578125,1,76.16071319580078,77.14653015136719,0.9858169555664062,1
random_001,0,23,"19.375,26.875,0.312","28.125,13.125,1.562",70.19379425048828,69.60783386230469,0.5859603881835938,1,69.78428649902344,67.4040298461914,2.3802566528320312,1
random_001,0,24,"19.375,26.875,0.312","8.125,18.750,2.188",82.79727935791016,79.80398559570312,2.9932937622070312,1,73.26512908935547,72.95633697509766,0.3087921142578125,1
random_001,0,25,"19.375,26.875,0.312","4.375,1.250,0.312",89.31100463867188,85.12759399414062,4.18341064453125,1,84.64602661132812,83.93502044677734,0.7110061645507812,1
random_001,0,26,"19.375,26.875,0.312","1.250,3.125,0.938",87.89220428466797,84.8693618774414,3.0228424072265625,1,82.688232421875,81.86424255371094,0.8239898681640625,1
random_001,0,27,"19.375,26.875,0.312","19.375,10.000,1.562",71.51519775390625,71.786865234375,0.27166748046875,1,74.03646087646484,73.50294494628906,0.5335159301757812,1
random_001,0,28,"19.375,26.875,0.312","6.875,31.250,2.188",70.22195434570312,76.87069702148438,6.64874267578125,1,69.37227630615234,69.29351043701172,0.078765869140625,1
random_001,0,29,"19.375,26.875,0.312","7.500,26.875,0.312",68.68558502197266,78.23710632324219,9.551521301269531,1,67.46087646484375,68.91504669189453,1.4541702270507812,1
random_001,1,2,"4.375,23.750,0.312","2.500,13.125,1.562",66.4359130859375,65.3873291015625,1.048583984375,1,64.21554565429688,64.93502807617188,0.719482421875,1
random_001,1,3,"4.375,23.750,0.312","1.875,13.750,0.938",66.32894897460938,65.16667938232422,1.1622695922851562,1,65.55254364013672,64.78205871582031,0.7704849243164062,1
random_001,1,4,"4.375,23.750,0.312","31.250,31.250,0.312",80.40863037109375,83.36017608642578,2.9515457153320312,1,77.40953063964844,75.22468566894531,2.184844970703125,1
random_001,1,5,"4.375,23.750,0.312","19.375,35.625,1.562",70.716796875,71.21403503417969,0.4972381591796875,1,70.73342895507812,70.8463363647461,0.11290740966796875,1
random_001,1,6,"4.375,23.750,0.312","32.500,5.625,0.312",92.25157165527344,90.36705780029297,1.8845138549804688,1,86.552001953125,85.3145980834961,1.2374038696289062,1
random_001,1,7,"4.375,23.750,0.312","1.875,8.750,0.312",69.22805786132812,67.9757080078125,1.252349853515625,1,69.68226623535156,68.96023559570312,0.7220306396484375,1
random_001,1,8,"4.375,23.750,0.312","18.125,35.625,1.562",70.19158935546875,70.64924621582031,0.4576568603515625,1,72.09668731689453,71.81729125976562,0.27939605712890625,1
random_001,1,9,"4.375,23.750,0.312","26.875,16.250,0.938",83.52948760986328,86.80347442626953,3.27398681640625,1,74.0893783569336,74.22840118408203,0.1390228271484375,1
random_001,1,10,"4.375,23.750,0.312","32.500,8.125,0.938",89.40205383300781,88.1698989868164,1.2321548461914062,1,82.95921325683594,80.67752075195312,2.2816925048828125,1
random_001,1,11,"4.375,23.750,0.312","1.875,10.625,2.188",68.1181640625,66.96749877929688,1.150665283203125,1,65.83740997314453,66.32537841796875,0.48796844482421875,1
random_001,1,12,"4.375,23.750,0.312","19.375,13.750,0.312",81.36654663085938,85.00254821777344,3.6360015869140625,1,80.33523559570312,79.86725616455078,0.46797943115234375,1
random_001,1,13,"4.375,23.750,0.312","12.500,18.750,0.938",76.20594787597656,69.41805267333984,6.787895202636719,1,67.47775268554688,69.42835998535156,1.9506072998046875,1
random_001,1,14,"4.375,23.750,0.312","5.000,6.250,1.562",69.6023941040039,69.02330017089844,0.5790939331054688,1,68.85877227783203,68.04373931884766,0.815032958984375,1
random_001,1,15,"4.375,23.750,0.312","27.500,1.875,0.938",91.31436920166016,88.17853546142578,3.135833740234375,1,83.86961364746094,83.4520263671875,0.4175872802734375,1
random_001,1,16,"4.375,23.750,0.312","14.375,24.375,0.938",72.70249938964844,67.46997833251953,5.232521057128906,1,67.10843658447266,68.3378677368164,1.22943115234375,1
random_001,1,17,"4.375,23.750,0.312","37.500,33.750,1.562",82.88050079345703,85.43904876708984,2.5585479736328125,1,76.2633056640625,79.37013244628906,3.1068267822265625,1
random_001,1,18,"4.375,23.750,0.312","5.000,1.875,0.938",71.82769012451172,70.82616424560547,1.00152587890625,1,66.85814666748047,67.93696594238281,1.0788192749023438,1
random_001,1,19,"4.375,23.750,0.312","36.250,27.500,2.188",81.92280578613281,86.74331665039062,4.8205108642578125,1,76.07124328613281,80.11033630371094,4.039093017578125,1
random_001,1,20,"4.375,23.750,0.312","33.750,23.125,1.562",83.54940795898438,87.45791625976562,3.90850830078125,1,75.58484649658203,76.88996124267578,1.30511474609375,1
random_001,1,21,"4.375,23.750,0.312","36.875,18.125,2.188",82.71111297607422,87.31280517578125,4.601692199707031,1,77.17443084716797,76.23306274414062,0.9413681030273438,1
random_001,1,22,"4.375,23.750,0.312","38.125,8.125,0.312",89.18415832519531,88.86239624023438,0.3217620849609375,1,80.54203796386719,82.80918884277344,2.26715087890625,1
random_001,1,23,"4.375,23.750,0.312","28.125,13.125,1.562",84.38352966308594,88.55570983886719,4.17218017578125,1,78.41676330566406,79.69587707519531,1.27911376953125,1
random_001,1,24,"4.375,23.750,0.312","8.125,18.750,2.188",62.576114654541016,62.749752044677734,0.17363739013671875,1,61.288490295410156,61.8876953125,0.5992050170898438,1
random_001,1,25,"4.375,23.750,0.312","4.375,1.250,0.312",71.81629180908203,71.10101318359375,0.7152786254882812,1,72.00065612792969,70.38853454589844,1.61212158203125,1
random_001,1,26,"4.375,23.750,0.312","1.250,3.125,0.938",71.74533081054688,70.56118774414062,1.18414306640625,1,69.63306427001953,69.83692932128906,0.20386505126953125,1
random_001,1,27,"4.375,23.750,0.312","19.375,10.000,1.562",81.22621154785156,84.91006469726562,3.6838531494140625,1,76.92851257324219,78.00737762451172,1.0788650512695312,1
random_001,1,28,"4.375,23.750,0.312","6.875,31.250,2.188",64.23407745361328,63.67927169799805,0.5548057556152344,1,64.24951171875,64.22354125976562,0.025970458984375,1
random_001,1,29,"4.375,23.750,0.312","7.500,26.875,0.312",60.02946472167969,59.168922424316406,0.8605422973632812,1,59.596134185791016,58.668182373046875,0.9279518127441406,1
random_001,2,3,"2.500,13.125,1.562","1.875,13.750,0.938",47.062259674072266,48.368377685546875,1.3061180114746094,1,47.49592208862305,47.308841705322266,0.18708038330078125,1
random_001,2,4,"2.500,13.125,1.562","31.250,31.250,0.312",85.5011215209961,86.5594711303711,1.058349609375,1,78.0899658203125,78.69441223144531,0.6044464111328125,1
random_001,2,5,"2.500,13.125,1.562","19.375,35.625,1.562",77.69034576416016,82.04231262207031,4.351966857910156,1,75.8176040649414,76.37464904785156,0.5570449829101562,1
random_001,2,6,"2.500,13.125,1.562","32.500,5.625,0.312",89.31864929199219,85.8189468383789,3.4997024536132812,1,77.39362335205078,78.71966552734375,1.3260421752929688,1
random_001,2,7,"2.500,13.125,1.562","1.875,8.750,0.312",59.64385986328125,59.17253875732422,0.47132110595703125,1,58.181304931640625,57.85447692871094,0.3268280029296875,1
random_001,2,8,"2.500,13.125,1.562","18.125,35.625,1.562",76.88013458251953,80.52934265136719,3.6492080688476562,1,76.38560485839844,75.54671478271484,0.8388900756835938,1
random_001,2,9,"2.500,13.125,1.562","26.875,16.250,0.938",82.37155151367188,84.8506851196289,2.4791336059570312,1,76.93012237548828,80.87907409667969,3.9489517211914062,1
random_001,2,10,"2.500,13.125,1.562","32.500,8.125,0.938",88.84151458740234,86.34713745117188,2.4943771362304688,1,77.37059020996094,80.81927490234375,3.4486846923828125,1
random_001,2,11,"2.500,13.125,1.562","1.875,10.625,2.188",55.03878402709961,55.1245002746582,0.08571624755859375,1,54.91143035888672,55.20408630371094,0.29265594482421875,1
random_001,2,12,"2.500,13.125,1.562","19.375,13.750,0.312",74.7067642211914,80.69644165039062,5.989677429199219,1,70.85912322998047,70.58032989501953,0.2787933349609375,1
random_001,2,13,"2.500,13.125,1.562","12.500,18.750,0.938",78.30044555664062,70.17355346679688,8.12689208984375,1,69.47804260253906,69.66287231445312,0.1848297119140625,1
random_001,2,14,"2.500,13.125,1.562","5.000,6.250,1.562",62.71977996826172,62.897850036621094,0.178070068359375,1,62.46332550048828,62.844486236572266,0.3811607360839844,1
random_001,2,15,"2.500,13.125,1.562","27.500,1.875,0.938",88.55396270751953,84.73603057861328,3.81793212890625,1,79.99887084960938,79.81013488769531,0.1887359619140625,1
random_001,2,16,"2.500,13.125,1.562","14.375,24.375,0.938",77.4133071899414,74.31576538085938,3.0975418090820312,1,71.7081298828125,72.32640838623047,0.6182785034179688,1
random_001,2,17,"2.500,13.125,1.562","37.500,33.750,1.562",86.13043212890625,86.97431182861328,0.8438796997070312,1,82.5772705078125,83.80865478515625,1.23138427734375,1
random_001,2,18,"2.500,13.125,1.562","5.000,1.875,0.938",65.70952606201172,66.37379455566406,0.6642684936523438,1,65.1099853515625,65.00286865234375,0.10711669921875,1
random_001,2,19,"2.500,13.125,1.562","36.250,27.500,2.188",85.33210754394531,88.12083435058594,2.788726806640625,1,78.94576263427734,79.57459259033203,0.6288299560546875,1
random_001,2,20,"2.500,13.125,1.562","33.750,23.125,1.562",83.29545593261719,88.18084716796875,4.8853912353515625,1,76.70874786376953,77.897216796875,1.1884689331054688,1
random_001,2,21,"2.500,13.125,1.562","36.875,18.125,2.188",84.72772216796875,87.6202621459961,2.8925399780273438,1,83.55441284179688,81.20109558105469,2.3533172607421875,1
random_001,2,22,"2.500,13.125,1.562","38.125,8.125,0.312",88.09597778320312,86.75371551513672,1.3422622680664062,1,76.58058166503906,75.8036117553711,0.7769699096679688,1
random_001,2,23,"2.500,13.125,1.562","28.125,13.125,1.562",75.84697723388672,85.32157135009766,9.474594116210938,1,72.42523956298828,72.8316421508789,0.406402587890625,1
random_001,2,24,"2.500,13.125,1.562","8.125,18.750,2.188",63.19738006591797,63.99575424194336,0.7983741760253906,1,63.34337615966797,63.368614196777344,0.025238037109375,1
random_001,2,25,"2.500,13.125,1.562","4.375,1.250,0.312",66.00708770751953,66.75139617919922,0.7443084716796875,1,66.36354064941406,66.0753173828125,0.2882232666015625,1
random_001,2,26,"2.500,13.125,1.562","1.250,3.125,0.938",65.67568969726562,65.50666809082031,0.1690216064453125,1,63.6369514465332,63.64598083496094,0.009029388427734375,1
random_001,2,27,"2.500,13.125,1.562","19.375,10.000,1.562",76.07453155517578,78.504638671875,2.4301071166992188,1,71.19227600097656,71.22416687011719,0.031890869140625,1
random_001,2,28,"2.500,13.125,1.562","6.875,31.250,2.188",70.26183319091797,70.77017974853516,0.5083465576171875,1,70.6714096069336,70.98957824707031,0.31816864013671875,1
random_001,2,29,"2.500,13.125,1.562","7.500,26.875,0.312",67.35847473144531,68.74898529052734,1.3905105590820312,1,65.9931640625,66.64175415039062,0.648590087890625,1
random_001,3,4,"1.875,13.750,0.938","31.250,31.250,0.312",85.12470245361328,86.94879913330078,1.8240966796875,1,80.29666900634766,84.81830596923828,4.521636962890625,1
random_001,3,5,"1.875,13.750,0.938","19.375,35.625,1.562",77.33065032958984,81.78900909423828,4.4583587646484375,1,76.04966735839844,77.63455200195312,1.5848846435546875,1
random_001,3,6,"1.875,13.750,0.938","32.500,5.625,0.312",89.53874969482422,86.41400909423828,3.1247406005859375,1,78.88793182373047,78.68134307861328,0.2065887451171875,1
random_001,3,7,"1.875,13.750,0.938","1.875,8.750,0.312",60.47136306762695,60.10312271118164,0.3682403564453125,1,59.087223052978516,59.091304779052734,0.00408172607421875,1
random_001,3,8,"1.875,13.750,0.938","18.125,35.625,1.562",76.48181915283203,79.88577270507812,3.4039535522460938,1,74.43844604492188,74.23037719726562,0.20806884765625,1
random_001,3,9,"1.875,13.750,0.938","26.875,16.250,0.938",84.26914978027344,86.16998291015625,1.9008331298828125,1,77.31285858154297,78.65403747558594,1.3411788940429688,1
random_001,3,10,"1.875,13.750,0.938","32.500,8.125,0.938",88.80624389648438,86.88514709472656,1.9210968017578125,1,79.46072387695312,83.13066101074219,3.6699371337890625,1
random_001,3,11,"1.875,13.750,0.938","1.875,10.625,2.188",57.12969970703125,56.95033264160156,0.1793670654296875,1,55.936180114746094,55.934261322021484,0.001918792724609375,1
random_001,3,12,"1.875,13.750,0.938","19.375,13.750,0.312",77.01262664794922,81.05719757080078,4.0445709228515625,1,75.0622787475586,74.99848175048828,0.0637969970703125,1
random_001,3,13,"1.875,13.750,0.938","12.500,18.750,0.938",78.66474914550781,69.68621063232422,8.978538513183594,1,67.90213012695312,67.95426940917969,0.0521392822265625,1
random_001,3,14,"1.875,13.750,0.938","5.000,6.250,1.562",63.365814208984375,63.71202850341797,0.34621429443359375,1,63.934425354003906,63.88286590576172,0.0515594482421875,1
random_001,3,15,"1.875,13.750,0.938","27.500,1.875,0.938",88.90104675292969,85.38229370117188,3.5187530517578125,1,81.68488311767578,83.33580780029297,1.6509246826171875,1
random_001,3,16,"1.875,13.750,0.938","14.375,24.375,0.938",77.49752807617188,73.96724700927734,3.5302810668945312,1,69.87440490722656,70.51173400878906,0.6373291015625,1
random_001,3,17,"1.875,13.750,0.938","37.500,33.750,1.562",86.06938171386719,87.29193878173828,1.2225570678710938,1,79.44471740722656,85.45524597167969,6.010528564453125,1
random_001,3,18,"1.875,13.750,0.938","5.000,1.875,0.938",66.36492156982422,66.96703338623047,0.60211181640625,1,64.9820556640625,65.53306579589844,0.5510101318359375,1
random_001,3,19,"1.875,13.750,0.938","36.250,27.500,2.188",85.17400360107422,88.5919189453125,3.4179153442382812,1,79.32356262207031,79.97269439697266,0.6491317749023438,1
random_001,3,20,"1.875,13.750,0.938","33.750,23.125,1.562",83.27323150634766,88.97167205810547,5.6984405517578125,1,76.80437469482422,75.58997344970703,1.2144012451171875,1
random_001,3,21,"1.875,13.750,0.938","36.875,18.125,2.188",84.97040557861328,88.20069885253906,3.2302932739257812,1,81.11507415771484,82.65496826171875,1.5398941040039062,1
random_001,3,22,"1.875,13.750,0.938","38.125,8.125,0.312",87.96844482421875,87.31974792480469,0.6486968994140625,1,79.08222961425781,86.23595428466797,7.153724670410156,1
random_001,3,23,"1.875,13.750,0.938","28.125,13.125,1.562",76.23030853271484,86.45401000976562,10.223701477050781,1,75.64913940429688,76.90408325195312,1.25494384765625,1
random_001,3,24,"1.875,13.750,0.938","8.125,18.750,2.188",63.494266510009766,64.11709594726562,0.6228294372558594,1,63.6397705078125,63.619728088378906,0.02004241943359375,1
random_001,3,25,"1.875,13.750,0.938","4.375,1.250,0.312",66.6285171508789,67.42216491699219,0.7936477661132812,1,65.71930694580078,65.49419403076172,0.2251129150390625,1
random_001,3,26,"1.875,13.750,0.938","1.250,3.125,0.938",66.18983459472656,66.42776489257812,0.2379302978515625,1,63.199859619140625,63.18816375732422,0.01169586181640625,1
random_001,3,27,"1.875,13.750,0.938","19.375,10.000,1.562",78.14301300048828,78.26436614990234,0.1213531494140625,1,71.14026641845703,71.02720642089844,0.11305999755859375,1
random_001,3,28,"1.875,13.750,0.938","6.875,31.250,2.188",70.10935974121094,70.87371826171875,0.7643585205078125,1,69.6109390258789,69.73565673828125,0.12471771240234375,1
random_001,3,29,"1.875,13.750,0.938","7.500,26.875,0.312",67.2234115600586,68.75865173339844,1.5352401733398438,1,64.82913970947266,64.2642593383789,0.56488037109375,1
random_001,4,5,"31.250,31.250,0.312","19.375,35.625,1.562",70.86248779296875,69.531005859375,1.33148193359375,1,69.85408782958984,70.03508758544922,0.180999755859375,1
random_001,4,6,"31.250,31.250,0.312","32.500,5.625,0.312",74.15205383300781,73.17003631591797,0.9820175170898438,1,72.47222137451172,76.3768310546875,3.9046096801757812,1
random_001,4,7,"31.250,31.250,0.312","1.875,8.750,0.312",88.10484313964844,86.88067626953125,1.2241668701171875,1,86.82270050048828,84.27891540527344,2.5437850952148438,1
random_001,4,8,"31.250,31.250,0.312","18.125,35.625,1.562",71.2187728881836,70.21715545654297,1.001617431640625,1,71.18135070800781,69.99951171875,1.1818389892578125,1
random_001,4,9,"31.250,31.250,0.312","26.875,16.250,0.938",70.36280822753906,69.8621597290039,0.5006484985351562,1,67.51990509033203,67.78418731689453,0.2642822265625,1
random_001,4,10,"31.250,31.250,0.312","32.500,8.125,0.938",73.53752136230469,72.51335906982422,1.0241622924804688,1,70.18487548828125,70.19338989257812,0.008514404296875,1
random_001,4,11,"31.250,31.250,0.312","1.875,10.625,2.188",87.18846130371094,86.08667755126953,1.1017837524414062,1,83.56766510009766,79.93278503417969,3.6348800659179688,1
random_001,4,12,"31.250,31.250,0.312","19.375,13.750,0.312",71.5037612915039,71.66675567626953,0.162994384765625,1,73.96256256103516,74.31291198730469,0.35034942626953125,1
random_001,4,13,"31.250,31.250,0.312","12.500,18.750,0.938",78.48260498046875,76.1832504272461,2.2993545532226562,1,72.50227355957031,72.3492660522461,0.15300750732421875,1
random_001,4,14,"31.250,31.250,0.312","5.000,6.250,1.562",88.98085021972656,86.46762084960938,2.5132293701171875,1,83.78887176513672,83.74847412109375,0.04039764404296875,1
random_001,4,15,"31.250,31.250,0.312","27.500,1.875,0.938",75.16759490966797,74.79171752929688,0.37587738037109375,1,75.66326904296875,74.51078796386719,1.1524810791015625,1
random_001,4,16,"31.250,31.250,0.312","14.375,24.375,0.938",81.84132385253906,72.72785186767578,9.113471984863281,1,70.91227722167969,70.99541473388672,0.08313751220703125,1
random_001,4,17,"31.250,31.250,0.312","37.500,33.750,1.562",62.890193939208984,62.69481658935547,0.19537734985351562,1,62.44907760620117,62.51502990722656,0.06595230102539062,1
random_001,4,18,"31.250,31.250,0.312","5.000,1.875,0.938",88.67240905761719,84.89752197265625,3.7748870849609375,1,84.81636810302734,82.88688659667969,1.9294815063476562,1
random_001,4,19,"31.250,31.250,0.312","36.250,27.500,2.188",63.26424026489258,62.59589385986328,0.6683464050292969,1,62.179847717285156,62.19091033935547,0.0110626220703125,1
random_001,4,20,"31.250,31.250,0.312","33.750,23.125,1.562",65.13758087158203,65.15852355957031,0.02094268798828125,1,65.29205322265625,65.35393524169922,0.06188201904296875,1
random_001,4,21,"31.250,31.250,0.312","36.875,18.125,2.188",68.65682220458984,68.84678649902344,0.18996429443359375,1,66.94581604003906,66.8833236694336,0.06249237060546875,1
random_001,4,22,"31.250,31.250,0.312","38.125,8.125,0.312",73.06624603271484,72.76570129394531,0.30054473876953125,1,73.05998229980469,75.07658386230469,2.0166015625,1
random_001,4,23,"31.250,31.250,0.312","28.125,13.125,1.562",71.35523986816406,71.26416778564453,0.09107208251953125,1,69.58740997314453,70.72550964355469,1.1380996704101562,1
random_001,4,24,"31.250,31.250,0.312","8.125,18.750,2.188",85.38333892822266,81.9022445678711,3.4810943603515625,1,77.1718521118164,80.53489685058594,3.3630447387695312,1
random_001,4,25,"31.250,31.250,0.312","4.375,1.250,0.312",88.64109802246094,85.01705169677734,3.6240463256835938,1,85.39137268066406,81.75581359863281,3.63555908203125,1
random_001,4,26,"31.250,31.250,0.312","1.250,3.125,0.938",89.428466796875,87.13542175292969,2.2930450439453125,1,85.05611419677734,85.15997314453125,0.10385894775390625,1
random_001,4,27,"31.250,31.250,0.312","19.375,10.000,1.562",74.16808319091797,73.02581787109375,1.1422653198242188,1,70.92898559570312,71.67152404785156,0.7425384521484375,1
random_001,4,28,"31.250,31.250,0.312","6.875,31.250,2.188",74.65606689453125,80.87747955322266,6.221412658691406,1,73.02723693847656,79.10870361328125,6.0814666748046875,1
random_001,4,29,"31.250,31.250,0.312","7.500,26.875,0.312",74.91717529296875,75.42005920410156,0.5028839111328125,1,75.13970947265625,77.25595092773438,2.116241455078125,1
random_001,5,6,"19.375,35.625,1.562","32.500,5.625,0.312",86.47528839111328,78.23475646972656,8.240531921386719,1,76.30178833007812,75.50796508789062,0.7938232421875,1
random_001,5,7,"19.375,35.625,1.562","1.875,8.750,0.312",83.5489273071289,79.50482177734375,4.044105529785156,1,77.78052520751953,76.52101135253906,1.2595138549804688,1
random_001,5,8,"19.375,35.625,1.562","18.125,35.625,1.562",48.195770263671875,48.93901824951172,0.7432479858398438,1,48.751739501953125,48.749786376953125,0.001953125,1
random_001,5,9,"19.375,35.625,1.562","26.875,16.250,0.938",72.63587951660156,71.85946655273438,0.7764129638671875,1,71.33240509033203,71.0872802734375,0.24512481689453125,1
random_001,5,10,"19.375,35.625,1.562","32.500,8.125,0.938",84.3882064819336,77.83203125,6.556175231933594,1,74.63690185546875,74.71929168701172,0.08238983154296875,1
random_001,5,11,"19.375,35.625,1.562","1.875,10.625,2.188",82.78243255615234,78.74788665771484,4.0345458984375,1,77.04332733154297,76.67802429199219,0.36530303955078125,1
random_001,5,12,"19.375,35.625,1.562","19.375,13.750,0.312",72.80540466308594,75.14812469482422,2.3427200317382812,1,76.51620483398438,77.2558822631836,0.7396774291992188,1
random_001,5,13,"19.375,35.625,1.562","12.500,18.750,0.938",75.07290649414062,73.89749145507812,1.1754150390625,1,71.29456329345703,71.06891632080078,0.22564697265625,1
random_001,5,14,"19.375,35.625,1.562","5.000,6.250,1.562",88.54962158203125,81.68510437011719,6.8645172119140625,1,80.43678283691406,80.52796936035156,0.0911865234375,1
random_001,5,15,"19.375,35.625,1.562","27.500,1.875,0.938",86.39846801757812,80.5342788696289,5.864189147949219,1,77.21973419189453,76.55197143554688,0.6677627563476562,1
random_001,5,16,"19.375,35.625,1.562","14.375,24.375,0.938",72.05734252929688,71.74070739746094,0.3166351318359375,1,70.85875701904297,70.79671478271484,0.062042236328125,1
random_001,5,17,"19.375,35.625,1.562","37.500,33.750,1.562",81.69444274902344,77.14404296875,4.5503997802734375,1,71.3907470703125,71.74505615234375,0.35430908203125,1
random_001,5,18,"19.375,35.625,1.562","5.000,1.875,0.938",89.64815521240234,83.72119903564453,5.9269561767578125,1,83.2070083618164,82.33216857910156,0.8748397827148438,1
