scene,i,j,pi_xyz,pj_xyz,unet_ij_tau_rms_ns,unet_ji_tau_rms_ns,unet_absdiff_tau_rms_ns,unet_valid,sionna_ij_tau_rms_ns,sionna_ji_tau_rms_ns,sionna_absdiff_tau_rms_ns,sionna_valid
random_008,10,16,"33.750,34.375,0.312","36.875,9.375,2.188",9.917268753051758,9.878915786743164,0.03835296630859375,1,11.921913146972656,10.913326263427734,1.0085868835449219,1
random_008,10,17,"33.750,34.375,0.312","26.250,20.000,0.312",11.041690826416016,10.835657119750977,0.20603370666503906,1,22.235246658325195,24.18272590637207,1.947479248046875,1
random_008,10,18,"33.750,34.375,0.312","10.625,15.625,1.562",20.25044822692871,13.56319522857666,6.687252998352051,1,30.302255630493164,28.896339416503906,1.4059162139892578,1
random_008,10,19,"33.750,34.375,0.312","23.125,3.125,0.938",12.120552062988281,11.167433738708496,0.9531183242797852,1,20.64920997619629,22.185144424438477,1.5359344482421875,1
random_008,10,20,"33.750,34.375,0.312","6.875,36.250,2.188",11.412503242492676,13.217116355895996,1.8046131134033203,1,18.201515197753906,19.227737426757812,1.0262222290039062,1
random_008,10,21,"33.750,34.375,0.312","34.375,23.750,2.188",11.098767280578613,9.539897918701172,1.5588693618774414,1,16.783836364746094,17.37047004699707,0.5866336822509766,1
random_008,10,22,"33.750,34.375,0.312","5.625,5.625,2.188",18.711633682250977,15.657992362976074,3.0536413192749023,1,23.59276580810547,23.622697830200195,0.029932022094726562,1
random_008,10,23,"33.750,34.375,0.312","8.125,31.875,0.938",14.548224449157715,14.199455261230469,0.3487691879272461,1,21.621837615966797,23.28704833984375,1.6652107238769531,1
random_008,10,24,"33.750,34.375,0.312","33.125,6.875,2.188",8.647626876831055,9.276350021362305,0.62872314453125,1,25.992813110351562,19.36724281311035,6.625570297241211,1
random_008,10,25,"33.750,34.375,0.312","36.875,3.750,2.188",13.023764610290527,9.919576644897461,3.1041879653930664,1,25.503293991088867,19.752330780029297,5.75096321105957,1
random_008,10,26,"33.750,34.375,0.312","20.625,28.750,0.312",13.452852249145508,12.211509704589844,1.241342544555664,1,18.142271041870117,20.47789192199707,2.335620880126953,1
random_008,10,27,"33.750,34.375,0.312","36.250,16.250,0.938",9.208395957946777,9.435710906982422,0.22731494903564453,1,15.860553741455078,23.0269832611084,7.16642951965332,1
random_008,10,28,"33.750,34.375,0.312","29.375,13.750,1.562",8.28848648071289,9.728456497192383,1.4399700164794922,1,24.44379425048828,21.958478927612305,2.4853153228759766,1
random_008,10,29,"33.750,34.375,0.312","8.125,28.750,1.562",14.426427841186523,13.968046188354492,0.45838165283203125,1,23.339433670043945,23.195772171020508,0.1436614990234375,1
random_008,11,12,"18.125,20.625,0.938","30.000,8.750,0.312",11.56823444366455,15.611486434936523,4.043251991271973,1,26.681175231933594,28.82299041748047,2.141815185546875,1
random_008,11,13,"18.125,20.625,0.938","3.750,16.250,0.312",14.914206504821777,16.463516235351562,1.5493097305297852,1,26.545475006103516,27.369483947753906,0.8240089416503906,1
random_008,11,14,"18.125,20.625,0.938","35.625,36.250,1.562",11.595340728759766,19.10061264038086,7.505271911621094,1,23.205467224121094,21.83187484741211,1.3735923767089844,1
random_008,11,15,"18.125,20.625,0.938","23.750,21.250,2.188",9.573921203613281,8.705612182617188,0.8683090209960938,1,13.908021926879883,14.25870418548584,0.35068225860595703,1
random_008,11,16,"18.125,20.625,0.938","36.875,9.375,2.188",19.836042404174805,21.281696319580078,1.4456539154052734,1,26.544322967529297,27.513731002807617,0.9694080352783203,1
random_008,11,17,"18.125,20.625,0.938","26.250,20.000,0.312",11.023419380187988,12.425416946411133,1.4019975662231445,1,18.012348175048828,18.855905532836914,0.8435573577880859,1
random_008,11,18,"18.125,20.625,0.938","10.625,15.625,1.562",11.35346794128418,12.48182487487793,1.12835693359375,1,17.718994140625,16.506315231323242,1.2126789093017578,1
random_008,11,19,"18.125,20.625,0.938","23.125,3.125,0.938",22.136425018310547,23.173858642578125,1.0374336242675781,1,29.534141540527344,31.185503005981445,1.6513614654541016,1
random_008,11,20,"18.125,20.625,0.938","6.875,36.250,2.188",20.784997940063477,25.16645050048828,4.381452560424805,1,21.00588607788086,26.002532958984375,4.996646881103516,1
random_008,11,21,"18.125,20.625,0.938","34.375,23.750,2.188",11.495529174804688,15.696983337402344,4.201454162597656,1,26.287071228027344,25.317602157592773,0.9694690704345703,1
random_008,11,22,"18.125,20.625,0.938","5.625,5.625,2.188",24.154884338378906,26.388763427734375,2.2338790893554688,1,39.92113494873047,35.68635177612305,4.234783172607422,1
random_008,11,23,"18.125,20.625,0.938","8.125,31.875,0.938",15.794670104980469,21.429712295532227,5.635042190551758,1,30.516019821166992,29.71382713317871,0.8021926879882812,1
random_008,11,24,"18.125,20.625,0.938","33.125,6.875,2.188",10.874868392944336,17.37681770324707,6.501949310302734,1,26.582651138305664,26.693294525146484,0.11064338684082031,1
random_008,11,25,"18.125,20.625,0.938","36.875,3.750,2.188",11.401167869567871,16.58539390563965,5.184226036071777,1,22.99859619140625,23.529836654663086,0.5312404632568359,1
random_008,11,26,"18.125,20.625,0.938","20.625,28.750,0.312",12.01645278930664,12.528868675231934,0.512415885925293,1,18.42149543762207,16.647220611572266,1.7742748260498047,1
random_008,11,27,"18.125,20.625,0.938","36.250,16.250,0.938",17.676010131835938,19.001209259033203,1.3251991271972656,1,23.964786529541016,28.327409744262695,4.36262321472168,1
random_008,11,28,"18.125,20.625,0.938","29.375,13.750,1.562",11.938497543334961,15.370436668395996,3.431939125061035,1,23.88234519958496,25.158756256103516,1.2764110565185547,1
random_008,11,29,"18.125,20.625,0.938","8.125,28.750,1.562",14.398866653442383,19.83679962158203,5.437932968139648,1,27.834548950195312,28.184144973754883,0.3495960235595703,1
random_008,12,13,"30.000,8.750,0.312","3.750,16.250,0.312",26.60775375366211,24.67156219482422,1.9361915588378906,1,32.5185546875,32.29793930053711,0.22061538696289062,1
random_008,12,14,"30.000,8.750,0.312","35.625,36.250,1.562",10.642559051513672,7.48568058013916,3.1568784713745117,1,25.34572410583496,26.389385223388672,1.043661117553711,1
random_008,12,15,"30.000,8.750,0.312","23.750,21.250,2.188",14.45860767364502,11.613240242004395,2.845367431640625,1,23.397998809814453,22.698993682861328,0.699005126953125,1
random_008,12,16,"30.000,8.750,0.312","36.875,9.375,2.188",9.538946151733398,8.801156997680664,0.7377891540527344,1,13.536049842834473,13.140602111816406,0.3954477310180664,1
random_008,12,17,"30.000,8.750,0.312","26.250,20.000,0.312",11.188129425048828,10.02763843536377,1.1604909896850586,1,19.761173248291016,17.347427368164062,2.413745880126953,1
random_008,12,18,"30.000,8.750,0.312","10.625,15.625,1.562",25.40895652770996,24.351940155029297,1.057016372680664,1,34.78639221191406,34.48615264892578,0.30023956298828125,1
random_008,12,19,"30.000,8.750,0.312","23.125,3.125,0.938",10.779315948486328,11.124748229980469,0.3454322814941406,1,14.480398178100586,14.445540428161621,0.034857749938964844,1
random_008,12,20,"30.000,8.750,0.312","6.875,36.250,2.188",17.000383377075195,15.595226287841797,1.4051570892333984,1,27.08380889892578,26.039703369140625,1.0441055297851562,1
random_008,12,21,"30.000,8.750,0.312","34.375,23.750,2.188",11.582464218139648,11.121673583984375,0.46079063415527344,1,19.960098266601562,21.972396850585938,2.012298583984375,1
random_008,12,22,"30.000,8.750,0.312","5.625,5.625,2.188",17.97402000427246,18.545835494995117,0.5718154907226562,1,21.818782806396484,22.622873306274414,0.8040904998779297,1
random_008,12,23,"30.000,8.750,0.312","8.125,31.875,0.938",18.54650115966797,16.337379455566406,2.2091217041015625,1,27.99781608581543,27.04218101501465,0.9556350708007812,1
random_008,12,24,"30.000,8.750,0.312","33.125,6.875,2.188",5.24124813079834,5.087251663208008,0.15399646759033203,1,8.268564224243164,8.89722728729248,0.6286630630493164,1
random_008,12,25,"30.000,8.750,0.312","36.875,3.750,2.188",10.771217346191406,9.2479248046875,1.5232925415039062,1,12.860639572143555,12.520705223083496,0.3399343490600586,1
random_008,12,26,"30.000,8.750,0.312","20.625,28.750,0.312",18.518760681152344,12.542181015014648,5.976579666137695,1,32.32663345336914,24.790115356445312,7.536518096923828,1
random_008,12,27,"30.000,8.750,0.312","36.250,16.250,0.938",12.850706100463867,13.71682357788086,0.8661174774169922,1,20.095218658447266,18.95989227294922,1.1353263854980469,1
random_008,12,28,"30.000,8.750,0.312","29.375,13.750,1.562",6.789524078369141,6.8610734939575195,0.0715494155883789,1,10.817776679992676,11.033479690551758,0.21570301055908203,1
random_008,12,29,"30.000,8.750,0.312","8.125,28.750,1.562",21.247211456298828,18.739110946655273,2.5081005096435547,1,32.82927322387695,31.57176399230957,1.2575092315673828,1
random_008,13,14,"3.750,16.250,0.312","35.625,36.250,1.562",16.49494171142578,18.349143981933594,1.8542022705078125,1,27.551605224609375,29.715959548950195,2.1643543243408203,1
random_008,13,15,"3.750,16.250,0.312","23.750,21.250,2.188",15.707416534423828,15.674958229064941,0.03245830535888672,1,23.359960556030273,21.36907196044922,1.9908885955810547,1
random_008,13,16,"3.750,16.250,0.312","36.875,9.375,2.188",19.910734176635742,23.78847885131836,3.877744674682617,1,23.343902587890625,32.43621826171875,9.092315673828125,1
random_008,13,17,"3.750,16.250,0.312","26.250,20.000,0.312",16.336223602294922,17.857385635375977,1.5211620330810547,1,24.009708404541016,25.215932846069336,1.2062244415283203,1
random_008,13,18,"3.750,16.250,0.312","10.625,15.625,1.562",11.989629745483398,9.103193283081055,2.8864364624023438,1,16.127166748046875,17.411439895629883,1.2842731475830078,1
random_008,13,19,"3.750,16.250,0.312","23.125,3.125,0.938",24.91029930114746,26.68755340576172,1.7772541046142578,1,41.51961135864258,42.38444900512695,0.864837646484375,1
random_008,13,20,"3.750,16.250,0.312","6.875,36.250,2.188",16.97170639038086,9.887380599975586,7.084325790405273,1,24.300687789916992,14.533162117004395,9.767525672912598,1
random_008,13,21,"3.750,16.250,0.312","34.375,23.750,2.188",15.451151847839355,18.482263565063477,3.031111717224121,1,25.055723190307617,24.27503204345703,0.7806911468505859,1
random_008,13,22,"3.750,16.250,0.312","5.625,5.625,2.188",11.839314460754395,12.553387641906738,0.7140731811523438,1,15.064610481262207,13.859800338745117,1.2048101425170898,1
random_008,13,23,"3.750,16.250,0.312","8.125,31.875,0.938",13.711883544921875,12.048261642456055,1.6636219024658203,1,19.853395462036133,19.24906349182129,0.6043319702148438,1
random_008,13,24,"3.750,16.250,0.312","33.125,6.875,2.188",23.12774658203125,26.86325454711914,3.7355079650878906,1,31.162790298461914,29.58580780029297,1.5769824981689453,1
random_008,13,25,"3.750,16.250,0.312","36.875,3.750,2.188",20.36077308654785,23.568126678466797,3.2073535919189453,1,26.404115676879883,25.07454490661621,1.3295707702636719,1
random_008,13,26,"3.750,16.250,0.312","20.625,28.750,0.312",20.9394588470459,19.42119598388672,1.5182628631591797,1,27.000244140625,27.948843002319336,0.9485988616943359,1
random_008,13,27,"3.750,16.250,0.312","36.250,16.250,0.938",16.803180694580078,18.722684860229492,1.919504165649414,1,22.91447639465332,21.80540657043457,1.10906982421875,1
random_008,13,28,"3.750,16.250,0.312","29.375,13.750,1.562",12.90564250946045,17.689563751220703,4.783921241760254,1,26.036911010742188,24.041879653930664,1.9950313568115234,1
random_008,13,29,"3.750,16.250,0.312","8.125,28.750,1.562",12.761923789978027,12.609524726867676,0.15239906311035156,1,17.75227928161621,15.571324348449707,2.180954933166504,1
random_008,14,15,"35.625,36.250,1.562","23.750,21.250,2.188",15.896729469299316,13.03399658203125,2.8627328872680664,1,21.72361946105957,23.187599182128906,1.463979721069336,1
random_008,14,16,"35.625,36.250,1.562","36.875,9.375,2.188",10.22262191772461,11.048482894897461,0.8258609771728516,1,12.301923751831055,12.03896713256836,0.2629566192626953,1
random_008,14,17,"35.625,36.250,1.562","26.250,20.000,0.312",10.461965560913086,9.474748611450195,0.9872169494628906,1,20.9351806640625,22.027360916137695,1.0921802520751953,1
random_008,14,18,"35.625,36.250,1.562","10.625,15.625,1.562",18.200767517089844,15.211956977844238,2.9888105392456055,1,27.61490821838379,26.490739822387695,1.1241683959960938,1
random_008,14,19,"35.625,36.250,1.562","23.125,3.125,0.938",10.7903470993042,11.174681663513184,0.3843345642089844,1,25.177581787109375,23.699817657470703,1.4777641296386719,1
random_008,14,20,"35.625,36.250,1.562","6.875,36.250,2.188",10.222990989685059,10.078033447265625,0.1449575424194336,1,16.68991470336914,17.8815975189209,1.1916828155517578,1
random_008,14,21,"35.625,36.250,1.562","34.375,23.750,2.188",10.726055145263672,9.62276554107666,1.1032896041870117,1,18.222768783569336,19.92790412902832,1.7051353454589844,1
random_008,14,22,"35.625,36.250,1.562","5.625,5.625,2.188",15.854667663574219,13.162450790405273,2.6922168731689453,1,19.854238510131836,20.417531967163086,0.56329345703125,1
random_008,14,23,"35.625,36.250,1.562","8.125,31.875,0.938",17.06368637084961,15.419265747070312,1.6444206237792969,1,25.757442474365234,23.247697830200195,2.509744644165039,1
random_008,14,24,"35.625,36.250,1.562","33.125,6.875,2.188",9.431747436523438,11.2459716796875,1.8142242431640625,1,19.472307205200195,21.639209747314453,2.166902542114258,1
random_008,14,25,"35.625,36.250,1.562","36.875,3.750,2.188",12.80598258972168,10.769712448120117,2.0362701416015625,1,24.63913345336914,16.842477798461914,7.796655654907227,1
random_008,14,26,"35.625,36.250,1.562","20.625,28.750,0.312",13.686063766479492,13.52368450164795,0.16237926483154297,1,13.397068977355957,17.502506256103516,4.105437278747559,1
random_008,14,27,"35.625,36.250,1.562","36.250,16.250,0.938",8.549899101257324,9.530464172363281,0.980565071105957,1,15.123953819274902,14.652813911437988,0.47113990783691406,1
random_008,14,28,"35.625,36.250,1.562","29.375,13.750,1.562",8.427583694458008,11.219736099243164,2.7921524047851562,1,24.521745681762695,24.352066040039062,0.1696796417236328,1
random_008,14,29,"35.625,36.250,1.562","8.125,28.750,1.562",16.748973846435547,15.303194999694824,1.4457788467407227,1,24.14229393005371,25.471895217895508,1.3296012878417969,1
random_008,15,16,"23.750,21.250,2.188","36.875,9.375,2.188",16.291141510009766,18.92634391784668,2.635202407836914,1,27.052534103393555,24.770896911621094,2.281637191772461,1
random_008,15,17,"23.750,21.250,2.188","26.250,20.000,0.312",4.774012565612793,5.160277366638184,0.3862648010253906,1,8.920414924621582,8.395564079284668,0.5248508453369141,1
random_008,15,18,"23.750,21.250,2.188","10.625,15.625,1.562",12.54871940612793,14.633951187133789,2.0852317810058594,1,21.276233673095703,19.034725189208984,2.2415084838867188,1
random_008,15,19,"23.750,21.250,2.188","23.125,3.125,0.938",19.458356857299805,21.127464294433594,1.669107437133789,1,28.368751525878906,25.711519241333008,2.6572322845458984,1
random_008,15,20,"23.750,21.250,2.188","6.875,36.250,2.188",19.405555725097656,23.146358489990234,3.740802764892578,1,23.535625457763672,22.585290908813477,0.9503345489501953,1
random_008,15,21,"23.750,21.250,2.188","34.375,23.750,2.188",9.520977020263672,12.427862167358398,2.9068851470947266,1,18.625438690185547,17.771425247192383,0.8540134429931641,1
random_008,15,22,"23.750,21.250,2.188","5.625,5.625,2.188",26.352466583251953,27.788040161132812,1.4355735778808594,1,36.7484016418457,31.69496726989746,5.053434371948242,1
random_008,15,23,"23.750,21.250,2.188","8.125,31.875,0.938",17.664005279541016,20.45288848876953,2.7888832092285156,1,19.852975845336914,20.537797927856445,0.6848220825195312,1
random_008,15,24,"23.750,21.250,2.188","33.125,6.875,2.188",12.148588180541992,16.006103515625,3.857515335083008,1,22.924650192260742,24.936901092529297,2.0122509002685547,1
random_008,15,25,"23.750,21.250,2.188","36.875,3.750,2.188",18.91758155822754,20.877046585083008,1.9594650268554688,1,32.32720947265625,34.63674545288086,2.3095359802246094,1
random_008,15,26,"23.750,21.250,2.188","20.625,28.750,0.312",8.860715866088867,11.299654006958008,2.4389381408691406,1,13.24941635131836,15.1300630569458,1.8806467056274414,1
random_008,15,27,"23.750,21.250,2.188","36.250,16.250,0.938",13.315251350402832,15.91458511352539,2.5993337631225586,1,19.129018783569336,19.03394889831543,0.09506988525390625,1
random_008,15,28,"23.750,21.250,2.188","29.375,13.750,1.562",11.16737174987793,13.558920860290527,2.3915491104125977,1,25.955286026000977,27.48908042907715,1.5337944030761719,1
random_008,15,29,"23.750,21.250,2.188","8.125,28.750,1.562",16.825328826904297,18.8974552154541,2.0721263885498047,1,23.455636978149414,23.707307815551758,0.25167083740234375,1
random_008,16,17,"36.875,9.375,2.188","26.250,20.000,0.312",15.058555603027344,15.826092720031738,0.7675371170043945,1,27.558778762817383,23.531278610229492,4.027500152587891,1
random_008,16,18,"36.875,9.375,2.188","10.625,15.625,1.562",24.273395538330078,22.81941795349121,1.4539775848388672,1,30.817569732666016,29.55323028564453,1.2643394470214844,1
random_008,16,19,"36.875,9.375,2.188","23.125,3.125,0.938",14.465404510498047,12.610740661621094,1.8546638488769531,1,16.815168380737305,18.011388778686523,1.1962203979492188,1
random_008,16,20,"36.875,9.375,2.188","6.875,36.250,2.188",13.651021003723145,14.215588569641113,0.5645675659179688,1,22.376718521118164,18.12076759338379,4.255950927734375,1
random_008,16,21,"36.875,9.375,2.188","34.375,23.750,2.188",10.019452095031738,10.686724662780762,0.6672725677490234,1,16.84211540222168,17.07522201538086,0.2331066131591797,1
random_008,16,22,"36.875,9.375,2.188","5.625,5.625,2.188",19.02754020690918,15.40140438079834,3.62613582611084,1,17.905542373657227,17.86565399169922,0.03988838195800781,1
random_008,16,23,"36.875,9.375,2.188","8.125,31.875,0.938",21.03927993774414,19.910341262817383,1.1289386749267578,1,22.84819984436035,23.05323600769043,0.20503616333007812,1
random_008,16,24,"36.875,9.375,2.188","33.125,6.875,2.188",6.526055335998535,8.382711410522461,1.8566560745239258,1,9.403783798217773,9.373269081115723,0.03051471710205078,1
random_008,16,25,"36.875,9.375,2.188","36.875,3.750,2.188",7.365324020385742,5.857300758361816,1.5080232620239258,1,5.852208137512207,5.725270748138428,0.1269373893737793,1
random_008,16,26,"36.875,9.375,2.188","20.625,28.750,0.312",22.530189514160156,21.225292205810547,1.3048973083496094,1,26.300662994384766,27.00473403930664,0.704071044921875,1
random_008,16,27,"36.875,9.375,2.188","36.250,16.250,0.938",7.317567825317383,6.596879959106445,0.7206878662109375,1,8.727684020996094,8.958767890930176,0.23108386993408203,1
random_008,16,28,"36.875,9.375,2.188","29.375,13.750,1.562",11.195974349975586,11.648552894592285,0.4525785446166992,1,22.14431381225586,20.231369018554688,1.9129447937011719,1
random_008,16,29,"36.875,9.375,2.188","8.125,28.750,1.562",22.123310089111328,20.17510986328125,1.9482002258300781,1,23.80183982849121,24.110118865966797,0.30827903747558594,1
random_008,17,18,"26.250,20.000,0.312","10.625,15.625,1.562",15.436869621276855,14.595683097839355,0.8411865234375,1,21.789588928222656,22.015201568603516,0.22561264038085938,1
random_008,17,19,"26.250,20.000,0.312","23.125,3.125,0.938",15.998400688171387,13.361449241638184,2.636951446533203,1,24.844274520874023,25.583799362182617,0.7395248413085938,1
random_008,17,20,"26.250,20.000,0.312","6.875,36.250,2.188",20.59008026123047,23.636898040771484,3.0468177795410156,1,27.56691551208496,27.691646575927734,0.12473106384277344,1
random_008,17,21,"26.250,20.000,0.312","34.375,23.750,2.188",10.187024116516113,11.227155685424805,1.0401315689086914,1,19.07285499572754,20.742769241333008,1.6699142456054688,1
random_008,17,22,"26.250,20.000,0.312","5.625,5.625,2.188",26.429195404052734,27.787090301513672,1.3578948974609375,1,33.845890045166016,30.55953025817871,3.2863597869873047,1
random_008,17,23,"26.250,20.000,0.312","8.125,31.875,0.938",19.79254913330078,21.08379364013672,1.2912445068359375,1,29.902185440063477,28.872180938720703,1.0300045013427734,1
random_008,17,24,"26.250,20.000,0.312","33.125,6.875,2.188",10.591670989990234,11.771696090698242,1.1800251007080078,1,17.671525955200195,17.4378604888916,0.23366546630859375,1
random_008,17,25,"26.250,20.000,0.312","36.875,3.750,2.188",16.199298858642578,13.316267967224121,2.883030891418457,1,24.219783782958984,32.14714813232422,7.927364349365234,1
random_008,17,26,"26.250,20.000,0.312","20.625,28.750,0.312",13.752474784851074,13.89013671875,0.13766193389892578,1,25.11959457397461,25.072463989257812,0.047130584716796875,1
random_008,17,27,"26.250,20.000,0.312","36.250,16.250,0.938",13.306581497192383,13.776923179626465,0.47034168243408203,1,18.888816833496094,22.543607711791992,3.6547908782958984,1
random_008,17,28,"26.250,20.000,0.312","29.375,13.750,1.562",8.643548965454102,9.596229553222656,0.9526805877685547,1,17.99885368347168,17.118253707885742,0.8805999755859375,1
random_008,17,29,"26.250,20.000,0.312","8.125,28.750,1.562",19.819976806640625,20.16551399230957,0.3455371856689453,1,27.839839935302734,30.57701301574707,2.737173080444336,1
random_008,18,19,"10.625,15.625,1.562","23.125,3.125,0.938",19.097383499145508,22.523683547973633,3.426300048828125,1,35.56103515625,37.72718048095703,2.1661453247070312,1
random_008,18,20,"10.625,15.625,1.562","6.875,36.250,2.188",21.58707046508789,19.02972412109375,2.5573463439941406,1,16.560970306396484,18.281902313232422,1.7209320068359375,1
random_008,18,21,"10.625,15.625,1.562","34.375,23.750,2.188",16.2322998046875,20.69599723815918,4.46369743347168,1,27.243289947509766,23.328195571899414,3.9150943756103516,1
random_008,18,22,"10.625,15.625,1.562","5.625,5.625,2.188",17.235288619995117,20.92413902282715,3.6888504028320312,1,20.24359703063965,22.124187469482422,1.8805904388427734,1
random_008,18,23,"10.625,15.625,1.562","8.125,31.875,0.938",18.482643127441406,17.254901885986328,1.2277412414550781,1,25.141389846801758,22.125003814697266,3.016386032104492,1
random_008,18,24,"10.625,15.625,1.562","33.125,6.875,2.188",23.892608642578125,27.251768112182617,3.359159469604492,1,28.85874366760254,31.547073364257812,2.6883296966552734,1
random_008,18,25,"10.625,15.625,1.562","36.875,3.750,2.188",22.588821411132812,25.745094299316406,3.1562728881835938,1,27.797420501708984,27.828096389770508,0.030675888061523438,1
random_008,18,26,"10.625,15.625,1.562","20.625,28.750,0.312",19.002864837646484,17.641414642333984,1.3614501953125,1,26.328025817871094,27.4302921295166,1.1022663116455078,1
random_008,18,27,"10.625,15.625,1.562","36.250,16.250,0.938",20.120256423950195,16.555471420288086,3.5647850036621094,1,23.245384216308594,22.75812339782715,0.4872608184814453,1
random_008,18,28,"10.625,15.625,1.562","29.375,13.750,1.562",11.849006652832031,15.699687004089355,3.850680351257324,1,24.568828582763672,25.345287322998047,0.776458740234375,1
random_008,18,29,"10.625,15.625,1.562","8.125,28.750,1.562",17.640392303466797,14.936055183410645,2.7043371200561523,1,18.95486831665039,17.02976417541504,1.9251041412353516,1
random_008,19,20,"23.125,3.125,0.938","6.875,36.250,2.188",17.597347259521484,17.504478454589844,0.09286880493164062,1,27.890287399291992,27.508888244628906,0.38139915466308594,1
random_008,19,21,"23.125,3.125,0.938","34.375,23.750,2.188",14.131495475769043,14.497729301452637,0.36623382568359375,1,24.829740524291992,24.4007568359375,0.4289836883544922,1
random_008,19,22,"23.125,3.125,0.938","5.625,5.625,2.188",12.679137229919434,11.755620956420898,0.9235162734985352,1,13.881318092346191,14.923504829406738,1.0421867370605469,1
random_008,19,23,"23.125,3.125,0.938","8.125,31.875,0.938",26.18776512145996,21.651123046875,4.536642074584961,1,35.16309356689453,36.00721740722656,0.8441238403320312,1
random_008,19,24,"23.125,3.125,0.938","33.125,6.875,2.188",10.886727333068848,11.02199649810791,0.1352691650390625,1,12.485770225524902,13.45035457611084,0.9645843505859375,1
random_008,19,25,"23.125,3.125,0.938","36.875,3.750,2.188",12.161170959472656,11.289033889770508,0.8721370697021484,1,12.811827659606934,12.551182746887207,0.26064491271972656,1
random_008,19,26,"23.125,3.125,0.938","20.625,28.750,0.312",22.619264602661133,19.076148986816406,3.5431156158447266,1,28.150440216064453,29.955730438232422,1.8052902221679688,1
random_008,19,27,"23.125,3.125,0.938","36.250,16.250,0.938",15.073742866516113,15.300862312316895,0.22711944580078125,1,20.802907943725586,23.171539306640625,2.368631362915039,1
random_008,19,28,"23.125,3.125,0.938","29.375,13.750,1.562",13.052423477172852,13.460938453674316,0.40851497650146484,1,24.250324249267578,21.903379440307617,2.346944808959961,1
random_008,19,29,"23.125,3.125,0.938","8.125,28.750,1.562",27.98001480102539,24.72979164123535,3.250223159790039,1,39.07710647583008,37.797828674316406,1.2792778015136719,1
random_008,20,21,"6.875,36.250,2.188","34.375,23.750,2.188",13.695578575134277,16.275789260864258,2.5802106857299805,1,21.778146743774414,22.79898452758789,1.0208377838134766,1
random_008,20,22,"6.875,36.250,2.188","5.625,5.625,2.188",12.92786979675293,16.844940185546875,3.9170703887939453,1,8.861401557922363,8.071301460266113,0.79010009765625,1
random_008,20,23,"6.875,36.250,2.188","8.125,31.875,0.938",7.275278091430664,5.14354133605957,2.1317367553710938,1,9.523124694824219,9.062004089355469,0.46112060546875,1
random_008,20,24,"6.875,36.250,2.188","33.125,6.875,2.188",14.680829048156738,17.54465675354004,2.863827705383301,1,21.553253173828125,21.63813591003418,0.08488273620605469,1
random_008,20,25,"6.875,36.250,2.188","36.875,3.750,2.188",14.263158798217773,15.561853408813477,1.2986946105957031,1,22.855850219726562,21.209671020507812,1.64617919921875,1
random_008,20,26,"6.875,36.250,2.188","20.625,28.750,0.312",17.3118896484375,15.108306884765625,2.203582763671875,1,20.265527725219727,19.281352996826172,0.9841747283935547,1
random_008,20,27,"6.875,36.250,2.188","36.250,16.250,0.938",16.66053009033203,15.342191696166992,1.318338394165039,1,16.535490036010742,13.646561622619629,2.8889284133911133,1
random_008,20,28,"6.875,36.250,2.188","29.375,13.750,1.562",19.635759353637695,19.519712448120117,0.11604690551757812,1,26.318634033203125,24.021657943725586,2.296976089477539,1
random_008,20,29,"6.875,36.250,2.188","8.125,28.750,1.562",10.727477073669434,8.094207763671875,2.6332693099975586,1,12.095208168029785,11.122875213623047,0.9723329544067383,1
random_008,21,22,"34.375,23.750,2.188","5.625,5.625,2.188",23.25328254699707,22.219806671142578,1.0334758758544922,1,24.069852828979492,26.51500701904297,2.4451541900634766,1
random_008,21,23,"34.375,23.750,2.188","8.125,31.875,0.938",12.009757995605469,11.357229232788086,0.6525287628173828,1,23.52570343017578,24.431381225585938,0.9056777954101562,1
random_008,21,24,"34.375,23.750,2.188","33.125,6.875,2.188",11.174503326416016,12.018951416015625,0.8444480895996094,1,21.518949508666992,21.015216827392578,0.5037326812744141,1
random_008,21,25,"34.375,23.750,2.188","36.875,3.750,2.188",13.428543090820312,12.545456886291504,0.8830862045288086,1,22.052356719970703,23.184009552001953,1.13165283203125,1
random_008,21,26,"34.375,23.750,2.188","20.625,28.750,0.312",13.60645580291748,11.186553955078125,2.4199018478393555,1,18.988107681274414,20.5689697265625,1.580862045288086,1
random_008,21,27,"34.375,23.750,2.188","36.250,16.250,0.938",8.407562255859375,8.534078598022461,0.12651634216308594,1,10.32915210723877,13.6529541015625,3.3238019943237305,1
random_008,21,28,"34.375,23.750,2.188","29.375,13.750,1.562",10.731651306152344,11.0689697265625,0.33731842041015625,1,20.008085250854492,18.63343620300293,1.3746490478515625,1
random_008,21,29,"34.375,23.750,2.188","8.125,28.750,1.562",18.579090118408203,17.36114501953125,1.2179450988769531,1,22.86661148071289,26.521881103515625,3.6552696228027344,1
random_008,22,23,"5.625,5.625,2.188","8.125,31.875,0.938",18.848052978515625,15.214571952819824,3.633481025695801,1,16.370647430419922,15.836121559143066,0.5345258712768555,1
random_008,22,24,"5.625,5.625,2.188","33.125,6.875,2.188",13.218757629394531,14.11190414428711,0.8931465148925781,1,19.534954071044922,20.239410400390625,0.7044563293457031,1
random_008,22,25,"5.625,5.625,2.188","36.875,3.750,2.188",11.92509937286377,13.679839134216309,1.754739761352539,1,17.047805786132812,16.649986267089844,0.39781951904296875,1
